locus_tag	scf_id	seq_type	start	end	strand	product
F6HG2_00063	NODE_1_length_190549_cov_28.361801	CDS	70904	71962	-	hypothetical protein
F6HG2_00064	NODE_1_length_190549_cov_28.361801	CDS	71922	73382	-	hypothetical protein
F6HG2_00065	NODE_1_length_190549_cov_28.361801	CDS	73497	73787	+	hypothetical protein
F6HG2_00066	NODE_1_length_190549_cov_28.361801	CDS	74100	74996	-	hypothetical protein
F6HG2_00067	NODE_1_length_190549_cov_28.361801	CDS	75081	75509	-	hypothetical protein
F6HG2_00068	NODE_1_length_190549_cov_28.361801	CDS	75518	76417	-	hypothetical protein
F6HG2_00069	NODE_1_length_190549_cov_28.361801	CDS	76693	77637	-	hypothetical protein
F6HG2_00070	NODE_1_length_190549_cov_28.361801	CDS	77737	78264	+	Albonoursin synthase
F6HG2_00071	NODE_1_length_190549_cov_28.361801	CDS	78278	79048	+	hypothetical protein
F6HG2_00072	NODE_1_length_190549_cov_28.361801	CDS	79045	79584	+	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
F6HG2_00073	NODE_1_length_190549_cov_28.361801	CDS	79592	80581	+	hypothetical protein
F6HG2_00074	NODE_1_length_190549_cov_28.361801	CDS	80583	81155	+	Septum formation protein Maf
F6HG2_00075	NODE_1_length_190549_cov_28.361801	CDS	81266	81655	-	hypothetical protein
F6HG2_00076	NODE_1_length_190549_cov_28.361801	CDS	81886	82263	-	2-iminobutanoate/2-iminopropanoate deaminase
F6HG2_00077	NODE_1_length_190549_cov_28.361801	CDS	82505	84667	-	Beta-barrel assembly-enhancing protease
F6HG2_00078	NODE_1_length_190549_cov_28.361801	CDS	84671	85369	-	CRP-like cAMP-activated global transcriptional regulator
F6HG2_00079	NODE_1_length_190549_cov_28.361801	CDS	85489	87450	-	hypothetical protein
F6HG2_00080	NODE_1_length_190549_cov_28.361801	CDS	87478	89034	-	Replicative DNA helicase
F6HG2_00081	NODE_1_length_190549_cov_28.361801	CDS	89202	90014	+	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
F6HG2_00082	NODE_1_length_190549_cov_28.361801	CDS	90401	92428	-	Neutral endopeptidase
F6HG2_00083	NODE_1_length_190549_cov_28.361801	CDS	92903	93097	-	Integration host factor subunit alpha
F6HG2_00084	NODE_1_length_190549_cov_28.361801	CDS	93199	93612	-	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
F6HG2_00085	NODE_1_length_190549_cov_28.361801	CDS	93770	94672	-	Ferrous-iron efflux pump FieF
F6HG2_00086	NODE_1_length_190549_cov_28.361801	CDS	94886	95050	-	hypothetical protein
F6HG2_00087	NODE_1_length_190549_cov_28.361801	CDS	95351	97294	-	Threonine--tRNA ligase
F6HG2_00088	NODE_1_length_190549_cov_28.361801	CDS	97537	100179	-	Fe(2+) transporter FeoB
F6HG2_00089	NODE_1_length_190549_cov_28.361801	CDS	100506	101630	+	Queuine tRNA-ribosyltransferase
F6HG2_00090	NODE_1_length_190549_cov_28.361801	CDS	101765	102838	+	hypothetical protein
F6HG2_00091	NODE_1_length_190549_cov_28.361801	CDS	102855	106139	+	Transcription-repair-coupling factor
F6HG2_00092	NODE_1_length_190549_cov_28.361801	CDS	106213	106908	+	putative protein
F6HG2_00093	NODE_1_length_190549_cov_28.361801	CDS	106918	107580	+	Aminopyrimidine aminohydrolase
F6HG2_00094	NODE_1_length_190549_cov_28.361801	CDS	107570	108376	+	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
F6HG2_00095	NODE_1_length_190549_cov_28.361801	CDS	108550	108726	-	50S ribosomal protein L32
F6HG2_00096	NODE_1_length_190549_cov_28.361801	CDS	108742	109308	-	hypothetical protein
F6HG2_00097	NODE_1_length_190549_cov_28.361801	CDS	109364	110497	-	Sporulation kinase D
F6HG2_00098	NODE_1_length_190549_cov_28.361801	CDS	110711	111745	+	Multidrug resistance protein MdtA
F6HG2_00099	NODE_1_length_190549_cov_28.361801	CDS	112004	113437	-	Teichuronic acid biosynthesis protein TuaB
F6HG2_00100	NODE_1_length_190549_cov_28.361801	CDS	113445	114473	-	hypothetical protein
F6HG2_00101	NODE_1_length_190549_cov_28.361801	CDS	114470	115288	-	hypothetical protein
F6HG2_00102	NODE_1_length_190549_cov_28.361801	CDS	115301	116095	-	hypothetical protein
F6HG2_00103	NODE_1_length_190549_cov_28.361801	CDS	116106	116843	-	3-oxoacyl-[acyl-carrier-protein] reductase FabG
F6HG2_00104	NODE_1_length_190549_cov_28.361801	CDS	116836	117552	-	Bifunctional protein GlmU
F6HG2_00105	NODE_1_length_190549_cov_28.361801	CDS	117588	118121	-	hypothetical protein
F6HG2_00106	NODE_1_length_190549_cov_28.361801	CDS	118118	119194	-	Long-chain-alcohol dehydrogenase 1
F6HG2_00107	NODE_1_length_190549_cov_28.361801	CDS	119198	120316	-	3D-(3%2C5/4)-trihydroxycyclohexane-1%2C2-dione hydrolase
F6HG2_00108	NODE_1_length_190549_cov_28.361801	CDS	120333	121637	-	Phosphonopyruvate hydrolase
F6HG2_00109	NODE_1_length_190549_cov_28.361801	CDS	121651	123663	-	Transketolase
F6HG2_00110	NODE_1_length_190549_cov_28.361801	CDS	123687	124178	-	Ribosomal RNA large subunit methyltransferase H
F6HG2_00111	NODE_1_length_190549_cov_28.361801	CDS	124261	124698	+	hypothetical protein
F6HG2_00112	NODE_1_length_190549_cov_28.361801	CDS	124695	125537	+	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
F6HG2_00113	NODE_1_length_190549_cov_28.361801	CDS	125600	126739	+	hypothetical protein
F6HG2_00114	NODE_1_length_190549_cov_28.361801	CDS	126847	127827	+	Hemin transport system permease protein HmuU
F6HG2_00115	NODE_1_length_190549_cov_28.361801	CDS	127827	128819	+	putative siderophore transport system ATP-binding protein YusV
F6HG2_00116	NODE_1_length_190549_cov_28.361801	CDS	128773	130134	+	hypothetical protein
F6HG2_00117	NODE_1_length_190549_cov_28.361801	CDS	130256	131875	+	putative ABC transporter ATP-binding protein YbiT
F6HG2_00118	NODE_1_length_190549_cov_28.361801	CDS	131976	133688	-	Transcription termination factor Rho
F6HG2_00119	NODE_1_length_190549_cov_28.361801	CDS	133947	135134	+	Poly-beta-1%2C6-N-acetyl-D-glucosamine synthase
F6HG2_00120	NODE_1_length_190549_cov_28.361801	CDS	135280	136806	+	putative protein/MSMEI_2664
F6HG2_00121	NODE_1_length_190549_cov_28.361801	CDS	136879	137700	+	3-methyl-2-oxobutanoate hydroxymethyltransferase
F6HG2_00122	NODE_1_length_190549_cov_28.361801	CDS	137715	138770	+	dTDP-glucose 4%2C6-dehydratase
F6HG2_00123	NODE_1_length_190549_cov_28.361801	CDS	139154	140224	+	Extracellular ribonuclease
F6HG2_00124	NODE_1_length_190549_cov_28.361801	CDS	140257	142329	+	Extracellular ribonuclease
F6HG2_00125	NODE_1_length_190549_cov_28.361801	CDS	142358	144439	+	Extracellular ribonuclease
F6HG2_00126	NODE_1_length_190549_cov_28.361801	CDS	144528	147347	+	Extracellular ribonuclease
F6HG2_00127	NODE_1_length_190549_cov_28.361801	CDS	147439	148605	+	Carboxynorspermidine/carboxyspermidine decarboxylase
F6HG2_00128	NODE_1_length_190549_cov_28.361801	CDS	148577	149491	+	Lipoyl synthase
F6HG2_00129	NODE_1_length_190549_cov_28.361801	CDS	149488	150129	+	Octanoyltransferase
F6HG2_00130	NODE_1_length_190549_cov_28.361801	CDS	150152	152254	+	Dipeptidyl-peptidase 5
F6HG2_00131	NODE_1_length_190549_cov_28.361801	CDS	152322	155207	-	ATP-dependent helicase/deoxyribonuclease subunit B
F6HG2_00132	NODE_1_length_190549_cov_28.361801	CDS	155627	158545	+	hypothetical protein
F6HG2_00133	NODE_1_length_190549_cov_28.361801	CDS	158587	159429	+	hypothetical protein
F6HG2_00134	NODE_1_length_190549_cov_28.361801	CDS	159986	160615	+	hypothetical protein
F6HG2_00135	NODE_1_length_190549_cov_28.361801	CDS	160698	161132	+	tRNA-specific adenosine deaminase
F6HG2_00136	NODE_1_length_190549_cov_28.361801	CDS	161166	161876	+	tRNA1(Val) (adenine(37)-N6)-methyltransferase
F6HG2_00137	NODE_1_length_190549_cov_28.361801	CDS	161954	163072	-	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
F6HG2_00138	NODE_1_length_190549_cov_28.361801	CDS	163114	163821	-	tRNA pseudouridine synthase B
F6HG2_00139	NODE_1_length_190549_cov_28.361801	CDS	163841	164650	-	Undecaprenyl-diphosphatase
F6HG2_00140	NODE_1_length_190549_cov_28.361801	CDS	164650	164871	-	hypothetical protein
F6HG2_00141	NODE_1_length_190549_cov_28.361801	CDS	164888	165772	-	Cell division protein FtsX
F6HG2_00142	NODE_1_length_190549_cov_28.361801	CDS	166036	167895	-	Glutamine-dependent NAD(+) synthetase
F6HG2_00143	NODE_1_length_190549_cov_28.361801	CDS	168094	168729	-	hypothetical protein
F6HG2_00144	NODE_1_length_190549_cov_28.361801	CDS	168745	169641	-	tRNA dimethylallyltransferase
F6HG2_00145	NODE_1_length_190549_cov_28.361801	CDS	169654	170214	-	hypothetical protein
F6HG2_00146	NODE_1_length_190549_cov_28.361801	CDS	170509	174048	-	Pyruvate synthase
F6HG2_00147	NODE_1_length_190549_cov_28.361801	CDS	174475	175158	+	hypothetical protein
F6HG2_00148	NODE_1_length_190549_cov_28.361801	CDS	175171	175650	+	Dihydrofolate reductase
F6HG2_00149	NODE_1_length_190549_cov_28.361801	CDS	175647	176264	+	2-amino-4-deoxychorismate dehydrogenase
F6HG2_00150	NODE_1_length_190549_cov_28.361801	CDS	176432	177271	+	hypothetical protein
F6HG2_00151	NODE_1_length_190549_cov_28.361801	CDS	177323	178474	+	1-deoxy-D-xylulose 5-phosphate reductoisomerase
F6HG2_00152	NODE_1_length_190549_cov_28.361801	CDS	178495	179982	+	Putative zinc metalloprotease
F6HG2_00153	NODE_1_length_190549_cov_28.361801	CDS	180003	181907	+	Energy-dependent translational throttle protein EttA
F6HG2_00154	NODE_1_length_190549_cov_28.361801	CDS	182024	182839	+	Orotidine 5'-phosphate decarboxylase
F6HG2_00155	NODE_1_length_190549_cov_28.361801	CDS	182925	183554	+	Orotate phosphoribosyltransferase
F6HG2_00156	NODE_1_length_190549_cov_28.361801	CDS	183610	184656	+	Aspartate carbamoyltransferase catalytic subunit
F6HG2_00157	NODE_1_length_190549_cov_28.361801	CDS	185051	186349	+	Adenylosuccinate lyase
F6HG2_00158	NODE_1_length_190549_cov_28.361801	CDS	186389	187852	+	Inosine-5'-monophosphate dehydrogenase
F6HG2_00159	NODE_1_length_190549_cov_28.361801	CDS	187883	188230	+	putative protein YjbR
F6HG2_00160	NODE_1_length_190549_cov_28.361801	CDS	188363	189490	+	hypothetical protein
F6HG2_00161	NODE_1_length_190549_cov_28.361801	CDS	189638	190546	+	hypothetical protein
F6HG2_00504	NODE_4_length_118685_cov_67.926039	CDS	19	3534	+	Pyruvate synthase
F6HG2_00505	NODE_4_length_118685_cov_67.926039	CDS	3811	7917	-	Sensor histidine kinase TodS
F6HG2_00506	NODE_4_length_118685_cov_67.926039	CDS	8138	10027	+	Alpha-1%2C3-galactosidase B
F6HG2_00507	NODE_4_length_118685_cov_67.926039	CDS	10043	12313	+	hypothetical protein
F6HG2_00508	NODE_4_length_118685_cov_67.926039	CDS	12561	13358	+	hypothetical protein
F6HG2_00509	NODE_4_length_118685_cov_67.926039	CDS	15339	18008	+	TonB-dependent receptor SusC
F6HG2_00510	NODE_4_length_118685_cov_67.926039	CDS	18029	19825	+	SusD-like protein
F6HG2_00511	NODE_4_length_118685_cov_67.926039	CDS	19831	21525	+	hypothetical protein
F6HG2_00512	NODE_4_length_118685_cov_67.926039	CDS	21550	21987	+	hypothetical protein
F6HG2_00513	NODE_4_length_118685_cov_67.926039	CDS	22429	22893	+	hypothetical protein
F6HG2_00514	NODE_4_length_118685_cov_67.926039	CDS	22965	23189	+	hypothetical protein
F6HG2_00515	NODE_4_length_118685_cov_67.926039	CDS	23445	26576	+	Protein oar
F6HG2_00516	NODE_4_length_118685_cov_67.926039	CDS	26956	27315	+	hypothetical protein
F6HG2_00517	NODE_4_length_118685_cov_67.926039	CDS	27513	30089	+	TonB-dependent receptor SusC
F6HG2_00518	NODE_4_length_118685_cov_67.926039	CDS	30108	31928	+	hypothetical protein
F6HG2_00519	NODE_4_length_118685_cov_67.926039	CDS	32118	33317	+	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase
F6HG2_00520	NODE_4_length_118685_cov_67.926039	CDS	33346	33489	+	hypothetical protein
F6HG2_00521	NODE_4_length_118685_cov_67.926039	CDS	33470	34645	+	NAD(P)H-quinone oxidoreductase subunit I%2C chloroplastic
F6HG2_00522	NODE_4_length_118685_cov_67.926039	CDS	34684	35814	+	hypothetical protein
F6HG2_00523	NODE_4_length_118685_cov_67.926039	CDS	36000	37748	+	Phosphoglucomutase
F6HG2_00524	NODE_4_length_118685_cov_67.926039	CDS	38101	40653	+	hypothetical protein
F6HG2_00525	NODE_4_length_118685_cov_67.926039	CDS	40691	42403	+	hypothetical protein
F6HG2_00526	NODE_4_length_118685_cov_67.926039	CDS	42424	44070	+	Dipeptidase A
F6HG2_00527	NODE_4_length_118685_cov_67.926039	CDS	44376	45923	+	Arylsulfatase
F6HG2_00528	NODE_4_length_118685_cov_67.926039	tRNA	45979	46052	-	tRNA-Lys(ttt)
F6HG2_00529	NODE_4_length_118685_cov_67.926039	CDS	46139	47281	-	Putative transport protein
F6HG2_00530	NODE_4_length_118685_cov_67.926039	CDS	47301	47882	-	Thymidine kinase
F6HG2_00531	NODE_4_length_118685_cov_67.926039	CDS	47983	49401	+	D-alanyl-D-alanine carboxypeptidase DacC
F6HG2_00532	NODE_4_length_118685_cov_67.926039	CDS	49452	50255	+	hypothetical protein
F6HG2_00533	NODE_4_length_118685_cov_67.926039	CDS	50276	51004	+	Ribosomal RNA small subunit methyltransferase I
F6HG2_00534	NODE_4_length_118685_cov_67.926039	CDS	51028	51897	+	Chromosome partition protein Smc
F6HG2_00535	NODE_4_length_118685_cov_67.926039	CDS	51913	52605	+	Pyrimidine 5'-nucleotidase YjjG
F6HG2_00536	NODE_4_length_118685_cov_67.926039	CDS	52872	53906	+	Aspartate--ammonia ligase
F6HG2_00537	NODE_4_length_118685_cov_67.926039	CDS	54159	55967	+	Putative multidrug export ATP-binding/permease protein
F6HG2_00538	NODE_4_length_118685_cov_67.926039	CDS	56454	57650	+	Carboxynorspermidine synthase
F6HG2_00539	NODE_4_length_118685_cov_67.926039	CDS	57860	58945	+	Aldose 1-epimerase
F6HG2_00540	NODE_4_length_118685_cov_67.926039	CDS	58995	60281	+	L-fucose-proton symporter
F6HG2_00541	NODE_4_length_118685_cov_67.926039	CDS	60364	61512	+	Galactokinase
F6HG2_00542	NODE_4_length_118685_cov_67.926039	CDS	61695	63728	+	Transketolase
F6HG2_00543	NODE_4_length_118685_cov_67.926039	CDS	63869	64318	+	Ribose-5-phosphate isomerase B
F6HG2_00544	NODE_4_length_118685_cov_67.926039	CDS	64489	64941	+	Peroxiredoxin Bcp
F6HG2_00545	NODE_4_length_118685_cov_67.926039	CDS	64967	65989	+	Protein RecA
F6HG2_00546	NODE_4_length_118685_cov_67.926039	CDS	66282	66629	-	hypothetical protein
F6HG2_00547	NODE_4_length_118685_cov_67.926039	CDS	66652	67092	-	hypothetical protein
F6HG2_00548	NODE_4_length_118685_cov_67.926039	CDS	67158	67880	+	Type III pantothenate kinase
F6HG2_00549	NODE_4_length_118685_cov_67.926039	CDS	67873	69156	+	hypothetical protein
F6HG2_00550	NODE_4_length_118685_cov_67.926039	CDS	69185	70546	+	hypothetical protein
F6HG2_00551	NODE_4_length_118685_cov_67.926039	CDS	70665	71303	+	Lipopolysaccharide export system protein LptC
F6HG2_00552	NODE_4_length_118685_cov_67.926039	CDS	71303	72574	+	hypothetical protein
F6HG2_00553	NODE_4_length_118685_cov_67.926039	CDS	72738	74861	+	Peptidyl-prolyl cis-trans isomerase D
F6HG2_00554	NODE_4_length_118685_cov_67.926039	CDS	74958	76007	+	putative dual-specificity RNA methyltransferase RlmN
F6HG2_00555	NODE_4_length_118685_cov_67.926039	CDS	76117	77145	+	hypothetical protein
F6HG2_00556	NODE_4_length_118685_cov_67.926039	CDS	77155	78258	+	D-threonate 4-phosphate dehydrogenase
F6HG2_00557	NODE_4_length_118685_cov_67.926039	CDS	78260	78961	+	Bifunctional IPC transferase and DIPP synthase
F6HG2_00558	NODE_4_length_118685_cov_67.926039	CDS	78972	79847	+	hypothetical protein
F6HG2_00559	NODE_4_length_118685_cov_67.926039	CDS	79844	80764	+	hypothetical protein
F6HG2_00560	NODE_4_length_118685_cov_67.926039	CDS	80712	81740	+	hypothetical protein
F6HG2_00561	NODE_4_length_118685_cov_67.926039	CDS	81737	82462	+	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
F6HG2_00562	NODE_4_length_118685_cov_67.926039	CDS	82515	83789	+	Nitric oxide reductase transcription regulator NorR2
F6HG2_00563	NODE_4_length_118685_cov_67.926039	CDS	83804	84331	+	hypothetical protein
F6HG2_00564	NODE_4_length_118685_cov_67.926039	CDS	84337	85119	+	hypothetical protein
F6HG2_00565	NODE_4_length_118685_cov_67.926039	CDS	85121	85486	+	hypothetical protein
F6HG2_00566	NODE_4_length_118685_cov_67.926039	CDS	85841	87331	-	Multifunctional alkaline phosphatase superfamily protein
F6HG2_00567	NODE_4_length_118685_cov_67.926039	CDS	87346	89367	-	Non-reducing end beta-L-arabinofuranosidase
F6HG2_00568	NODE_4_length_118685_cov_67.926039	CDS	89383	92568	-	Beta-galactosidase
F6HG2_00569	NODE_4_length_118685_cov_67.926039	CDS	92713	94062	-	Arylsulfatase
F6HG2_00570	NODE_4_length_118685_cov_67.926039	CDS	94066	97140	-	Beta-galactosidase BoGH2A
F6HG2_00571	NODE_4_length_118685_cov_67.926039	CDS	97141	98607	-	Arylsulfatase
F6HG2_00572	NODE_4_length_118685_cov_67.926039	CDS	99017	100384	-	Iota-carrageenase
F6HG2_00573	NODE_4_length_118685_cov_67.926039	CDS	100415	101860	-	Arylsulfatase
F6HG2_00574	NODE_4_length_118685_cov_67.926039	CDS	102187	105240	+	TonB-dependent receptor SusC
F6HG2_00575	NODE_4_length_118685_cov_67.926039	CDS	105280	107082	+	hypothetical protein
F6HG2_00576	NODE_4_length_118685_cov_67.926039	CDS	107094	107993	+	hypothetical protein
F6HG2_00577	NODE_4_length_118685_cov_67.926039	CDS	108153	109589	+	Arylsulfatase
F6HG2_00578	NODE_4_length_118685_cov_67.926039	CDS	109591	111015	+	hypothetical protein
F6HG2_00579	NODE_4_length_118685_cov_67.926039	CDS	111432	113759	+	Beta-galactosidase
F6HG2_00580	NODE_4_length_118685_cov_67.926039	CDS	113761	116679	+	Lambda-carrageenase
F6HG2_00581	NODE_4_length_118685_cov_67.926039	CDS	116697	118196	+	Arylsulfatase
F6HG3_00264	NODE_2_length_225322_cov_42.528031	CDS	202	954	+	Teichoic acid translocation permease protein TagG
F6HG3_00265	NODE_2_length_225322_cov_42.528031	CDS	1002	2258	+	Teichoic acids export ATP-binding protein TagH
F6HG3_00266	NODE_2_length_225322_cov_42.528031	CDS	2261	3076	+	PGL/p-HBAD biosynthesis glycosyltransferase
F6HG3_00267	NODE_2_length_225322_cov_42.528031	CDS	3083	4156	+	GDP-mannose 4%2C6-dehydratase
F6HG3_00268	NODE_2_length_225322_cov_42.528031	CDS	4156	5085	+	GDP-L-fucose synthase
F6HG3_00269	NODE_2_length_225322_cov_42.528031	CDS	5082	6254	+	GDP-4-keto-6-deoxy-D-mannose-3-dehydratase / pyridoxamine-phosphate transaminase
F6HG3_00270	NODE_2_length_225322_cov_42.528031	CDS	6268	7596	+	Alginate biosynthesis protein AlgA
F6HG3_00271	NODE_2_length_225322_cov_42.528031	CDS	7633	7977	+	hypothetical protein
F6HG3_00272	NODE_2_length_225322_cov_42.528031	CDS	8142	9113	+	putative glycosyltransferase EpsJ
F6HG3_00273	NODE_2_length_225322_cov_42.528031	CDS	9110	10087	+	putative glycosyltransferase EpsJ
F6HG3_00274	NODE_2_length_225322_cov_42.528031	CDS	10096	11046	+	putative glycosyltransferase EpsJ
F6HG3_00275	NODE_2_length_225322_cov_42.528031	CDS	11031	11915	+	SPBc2 prophage-derived glycosyltransferase SunS
F6HG3_00276	NODE_2_length_225322_cov_42.528031	CDS	11974	12381	+	TDP-4-oxo-6-deoxy-alpha-D-glucose-3%2C4-oxoisomerase
F6HG3_00277	NODE_2_length_225322_cov_42.528031	CDS	12371	12781	+	TDP-4-oxo-6-deoxy-alpha-D-glucose-3%2C4-oxoisomerase
F6HG3_00278	NODE_2_length_225322_cov_42.528031	CDS	12778	13293	+	dTDP-3-amino-3%2C6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase
F6HG3_00279	NODE_2_length_225322_cov_42.528031	CDS	13290	14390	+	dTDP-3-amino-3%2C6-dideoxy-alpha-D-galactopyranose transaminase
F6HG3_00280	NODE_2_length_225322_cov_42.528031	CDS	14399	15334	+	putative glycosyltransferase
F6HG3_00281	NODE_2_length_225322_cov_42.528031	CDS	15327	15716	+	hypothetical protein
F6HG3_00282	NODE_2_length_225322_cov_42.528031	CDS	15723	17180	+	hypothetical protein
F6HG3_00283	NODE_2_length_225322_cov_42.528031	CDS	17269	18225	+	hypothetical protein
F6HG3_00284	NODE_2_length_225322_cov_42.528031	CDS	18218	19588	+	hypothetical protein
F6HG3_00285	NODE_2_length_225322_cov_42.528031	CDS	19585	20517	+	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
F6HG3_00286	NODE_2_length_225322_cov_42.528031	CDS	20648	21181	+	Maltose O-acetyltransferase
F6HG3_00287	NODE_2_length_225322_cov_42.528031	CDS	21187	21411	+	hypothetical protein
F6HG3_00288	NODE_2_length_225322_cov_42.528031	CDS	21415	22161	+	3-oxoacyl-[acyl-carrier-protein] reductase FabG
F6HG3_00289	NODE_2_length_225322_cov_42.528031	CDS	22168	23166	+	3-oxoacyl-[acyl-carrier-protein] synthase 3
F6HG3_00290	NODE_2_length_225322_cov_42.528031	CDS	23173	24267	+	hypothetical protein
F6HG3_00291	NODE_2_length_225322_cov_42.528031	CDS	24267	25085	+	hypothetical protein
F6HG3_00292	NODE_2_length_225322_cov_42.528031	CDS	25085	25771	+	Acetoacetyl-CoA reductase
F6HG3_00293	NODE_2_length_225322_cov_42.528031	CDS	25783	26373	+	Galactoside O-acetyltransferase
F6HG3_00294	NODE_2_length_225322_cov_42.528031	CDS	26380	27372	+	3-oxoacyl-[acyl-carrier-protein] synthase 3
F6HG3_00295	NODE_2_length_225322_cov_42.528031	CDS	27379	28293	+	Peptidoglycan deacetylase
F6HG3_00296	NODE_2_length_225322_cov_42.528031	CDS	28383	29369	-	hypothetical protein
F6HG3_00297	NODE_2_length_225322_cov_42.528031	CDS	29375	29770	-	hypothetical protein
F6HG3_00298	NODE_2_length_225322_cov_42.528031	CDS	30139	30438	-	hypothetical protein
F6HG3_00299	NODE_2_length_225322_cov_42.528031	CDS	30787	30999	+	hypothetical protein
F6HG3_00300	NODE_2_length_225322_cov_42.528031	CDS	31257	31577	+	hypothetical protein
F6HG3_00301	NODE_2_length_225322_cov_42.528031	CDS	31831	32373	+	hypothetical protein
F6HG3_00302	NODE_2_length_225322_cov_42.528031	CDS	32831	35458	-	Valine--tRNA ligase
F6HG3_00303	NODE_2_length_225322_cov_42.528031	CDS	35832	37076	-	Beta-barrel assembly-enhancing protease
F6HG3_00304	NODE_2_length_225322_cov_42.528031	CDS	37101	39650	-	DNA gyrase subunit A
F6HG3_00305	NODE_2_length_225322_cov_42.528031	CDS	39792	40256	-	hypothetical protein
F6HG3_00306	NODE_2_length_225322_cov_42.528031	CDS	40967	41731	-	hypothetical protein
F6HG3_00307	NODE_2_length_225322_cov_42.528031	CDS	41993	42781	-	hypothetical protein
F6HG3_00308	NODE_2_length_225322_cov_42.528031	CDS	42795	43442	-	hypothetical protein
F6HG3_00309	NODE_2_length_225322_cov_42.528031	CDS	43702	44385	+	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
F6HG3_00310	NODE_2_length_225322_cov_42.528031	CDS	44402	45007	+	hypothetical protein
F6HG3_00311	NODE_2_length_225322_cov_42.528031	CDS	45031	45507	-	hypothetical protein
F6HG3_00312	NODE_2_length_225322_cov_42.528031	CDS	45621	46397	+	AMP nucleosidase
F6HG3_00313	NODE_2_length_225322_cov_42.528031	CDS	46397	47428	+	hypothetical protein
F6HG3_00314	NODE_2_length_225322_cov_42.528031	CDS	47430	48395	+	Putative 2-hydroxyacid dehydrogenase
F6HG3_00315	NODE_2_length_225322_cov_42.528031	CDS	48723	49370	+	Ribulose-phosphate 3-epimerase
F6HG3_00316	NODE_2_length_225322_cov_42.528031	CDS	49490	50113	-	Outer-membrane lipoprotein carrier protein
F6HG3_00317	NODE_2_length_225322_cov_42.528031	CDS	50170	52668	-	DNA translocase SpoIIIE
F6HG3_00318	NODE_2_length_225322_cov_42.528031	CDS	52987	53532	-	hypothetical protein
F6HG3_00319	NODE_2_length_225322_cov_42.528031	CDS	53539	54327	-	2-oxoglutarate oxidoreductase subunit KorB
F6HG3_00320	NODE_2_length_225322_cov_42.528031	CDS	54341	55420	-	2-oxoglutarate oxidoreductase subunit KorA
F6HG3_00321	NODE_2_length_225322_cov_42.528031	CDS	55435	55656	-	NAD(P)H-quinone oxidoreductase subunit I%2C chloroplastic
F6HG3_00322	NODE_2_length_225322_cov_42.528031	CDS	56091	58289	+	ATP-dependent DNA helicase RecQ
F6HG3_00323	NODE_2_length_225322_cov_42.528031	CDS	58390	59637	+	hypothetical protein
F6HG3_00324	NODE_2_length_225322_cov_42.528031	CDS	59733	61160	-	hypothetical protein
F6HG3_00325	NODE_2_length_225322_cov_42.528031	CDS	61451	62314	+	hypothetical protein
F6HG3_00326	NODE_2_length_225322_cov_42.528031	CDS	62318	62794	+	Toxin-antitoxin biofilm protein TabA
F6HG3_00327	NODE_2_length_225322_cov_42.528031	CDS	62842	64152	-	DNA-damage-inducible protein F
F6HG3_00328	NODE_2_length_225322_cov_42.528031	CDS	64149	64817	-	Uracil-DNA glycosylase
F6HG3_00329	NODE_2_length_225322_cov_42.528031	CDS	64821	66296	-	Rod shape-determining protein RodA
F6HG3_00330	NODE_2_length_225322_cov_42.528031	CDS	66280	68037	-	Penicillin-binding protein 2
F6HG3_00331	NODE_2_length_225322_cov_42.528031	CDS	68142	68639	-	hypothetical protein
F6HG3_00332	NODE_2_length_225322_cov_42.528031	CDS	68642	69481	-	Cell shape-determining protein MreC
F6HG3_00333	NODE_2_length_225322_cov_42.528031	CDS	69568	70590	-	Rod shape-determining protein MreB
F6HG3_00334	NODE_2_length_225322_cov_42.528031	CDS	70681	72186	-	hypothetical protein
F6HG3_00335	NODE_2_length_225322_cov_42.528031	CDS	72254	73273	-	Holliday junction ATP-dependent DNA helicase RuvB
F6HG3_00336	NODE_2_length_225322_cov_42.528031	CDS	73277	73987	-	putative ABC transporter ATP-binding protein YxlF
F6HG3_00337	NODE_2_length_225322_cov_42.528031	CDS	74148	75167	+	hypothetical protein
F6HG3_00338	NODE_2_length_225322_cov_42.528031	CDS	75180	75632	+	Ferric uptake regulation protein
F6HG3_00339	NODE_2_length_225322_cov_42.528031	CDS	75695	76330	+	Endonuclease III
F6HG3_00340	NODE_2_length_225322_cov_42.528031	CDS	76455	78278	-	hypothetical protein
F6HG3_00341	NODE_2_length_225322_cov_42.528031	CDS	78579	80363	+	Voltage-gated ClC-type chloride channel ClcB
F6HG3_00342	NODE_2_length_225322_cov_42.528031	CDS	80540	82363	-	DEAD-box ATP-dependent RNA helicase CshA
